Nistkasten-nummer,Datum,Zustand Kasten,gereinigt,besetzt,Anzahl Eier,Anzahl Jungvögel,Alter Jungvögel,Vogelart,beringt,Bemerkungen
400119,3/11/2014,in Ordnung,nein,nein, , , , , ,    
400119,3/18/2014,in Ordnung,nein,nein, , , , , ,    
400119,3/22/2014,in Ordnung,nein,nein, , , , , ,    
400120,1/4/2014,in Ordnung,nein,nein, , , , , ,    
400120,1/19/2014,in Ordnung,nein,nein, , , , , ,    
400120,2/1/2014,in Ordnung,nein,nein, , , , , ,    
400120,2/16/2014,in Ordnung,nein,nein, , , , , ,    
400120,3/1/2014,in Ordnung,nein,nein, , , , , ,    
400120,3/22/2014,in Ordnung,nein,nein, , , , , ,    
400121,1/4/2014,in Ordnung,nein,nein, , , , , ,    
400121,1/19/2014,in Ordnung,nein,nein, , , , , ,    
400121,2/1/2014,in Ordnung,nein,nein, , , , , ,    
400121,2/16/2014,in Ordnung,nein,nein, , , , , ,    
400121,3/1/2014,in Ordnung,nein,nein, , , , , ,    
400121,3/11/2014,in Ordnung,nein,nein, , , , , ,    
400121,3/18/2014,in Ordnung,nein,nein, , , , , ,    
400121,3/22/2014,in Ordnung,nein,nein, , , , , ,    
400122,1/19/2014,in Ordnung,nein,nein, , , , , ,    
400122,2/16/2014,in Ordnung,nein,nein, , , , , ,    
400122,3/1/2014,in Ordnung,nein,nein, , , , , ,    
400122,3/11/2014,in Ordnung,nein,nein, , , , , ,    
400122,3/22/2014,in Ordnung,nein,nein, , , , , ,    
400123,1/4/2014,in Ordnung,nein,nein, , , , , ,    
400123,1/19/2014,in Ordnung,nein,nein, , , , , ,    
400123,2/1/2014,in Ordnung,nein,nein, , , , , ,    
400123,2/16/2014,in Ordnung,nein,nein, , , , , ,    
400123,3/1/2014,in Ordnung,nein,nein, , , , , ,    
400123,3/11/2014,in Ordnung,nein,nein, , , , , ,    
400123,3/18/2014,in Ordnung,nein,nein, , , , , ,    
400124,1/4/2014,in Ordnung,nein,nein, , , , , ,    
400124,2/1/2014,in Ordnung,nein,nein, , , , , ,    
400124,2/16/2014,in Ordnung,nein,nein, , , , , ,    
400124,3/1/2014,in Ordnung,nein,nein, , , , , ,    
400124,3/11/2014,in Ordnung,nein,nein, , , , , ,    
400124,3/18/2014,in Ordnung,nein,nein, , , , , ,    
400124,3/22/2014,in Ordnung,nein,nein, , , , , ,    
400125,1/4/2014,in Ordnung,nein,nein, , , , , ,    
400125,1/19/2014,in Ordnung,nein,nein, , , , , ,    
400125,2/1/2014,in Ordnung,nein,nein, , , , , ,    
400125,3/1/2014,in Ordnung,nein,nein, , , , , ,    
400125,3/11/2014,in Ordnung,nein,nein, , , , , ,    
400125,3/18/2014,in Ordnung,nein,nein, , , , , ,    
400125,3/22/2014,in Ordnung,nein,nein, , , , , ,    
400126,1/4/2014,in Ordnung,nein,nein, , , , , ,    
400126,1/19/2014,in Ordnung,nein,nein, , , , , ,    
400126,2/1/2014,in Ordnung,nein,nein, , , , , ,    
400126,2/16/2014,in Ordnung,nein,nein, , , , , ,    
400126,3/1/2014,in Ordnung,nein,nein, , , , , ,    
400126,3/11/2014,in Ordnung,nein,nein, , , , , ,    
400126,3/18/2014,in Ordnung,nein,nein, , , , , ,    
400126,3/22/2014,in Ordnung,nein,nein, , , , , ,    
400127,1/4/2014,in Ordnung,nein,nein, , , , , ,    
400127,1/19/2014,in Ordnung,nein,nein, , , , , ,    
400127,2/1/2014,in Ordnung,nein,nein, , , , , ,    
400127,2/16/2014,in Ordnung,nein,nein, , , , , ,    
400127,3/1/2014,in Ordnung,nein,nein, , , , , ,    
400127,3/11/2014,in Ordnung,nein,nein, , , , , ,    
400127,3/18/2014,in Ordnung,nein,nein, , , , , ,    
400127,3/22/2014,in Ordnung,nein,nein, , , , , ,    
400128,1/4/2014,in Ordnung,nein,nein, , , , , ,    
400128,2/1/2014,in Ordnung,nein,nein, , , , , ,    
400128,3/1/2014,in Ordnung,nein,nein, , , , , ,    
400128,3/18/2014,in Ordnung,nein,nein, , , , , ,    
400128,3/22/2014,in Ordnung,nein,nein, , , , , ,    
400129,1/4/2014,in Ordnung,nein,nein, , , , , ,    
400129,1/19/2014,in Ordnung,nein,nein, , , , , ,    
400129,2/1/2014,in Ordnung,nein,nein, , , , , ,    
400129,2/16/2014,in Ordnung,nein,nein, , , , , ,    
400129,3/11/2014,in Ordnung,nein,nein, , , , , ,    
400129,3/22/2014,in Ordnung,nein,nein, , , , , ,    
400130,1/4/2014,in Ordnung,nein,nein, , , , , ,    
400130,1/19/2014,in Ordnung,nein,nein, , , , , ,    
400130,2/1/2014,in Ordnung,nein,nein, , , , , ,    
400130,2/16/2014,in Ordnung,nein,nein, , , , , ,    
400130,3/11/2014,in Ordnung,nein,nein, , , , , ,    
400130,3/18/2014,in Ordnung,nein,nein, , , , , ,    
400130,3/22/2014,in Ordnung,nein,nein, , , , , ,    
400131,1/4/2014,in Ordnung,nein,nein, , , , , ,    
400131,1/19/2014,in Ordnung,nein,nein, , , , , ,    
400131,2/1/2014,in Ordnung,nein,nein, , , , , ,    
400131,2/16/2014,in Ordnung,nein,nein, , , , , ,    
400131,3/1/2014,in Ordnung,nein,nein, , , , , ,    
400131,3/11/2014,in Ordnung,nein,nein, , , , , ,    
400131,3/18/2014,in Ordnung,nein,nein, , , , , ,    
400131,3/22/2014,in Ordnung,nein,nein, , , , , ,    
400132,1/4/2014,in Ordnung,nein,nein, , , , , ,    
400132,1/19/2014,in Ordnung,nein,nein, , , , , ,    
400132,2/1/2014,in Ordnung,nein,nein, , , , , ,    
400132,2/16/2014,in Ordnung,nein,nein, , , , , ,    
400132,3/1/2014,in Ordnung,nein,nein, , , , , ,    
400132,3/11/2014,in Ordnung,nein,nein, , , , , ,    
400132,3/18/2014,in Ordnung,nein,nein, , , , , ,    
400132,3/22/2014,in Ordnung,nein,nein, , , , , ,    
400133,1/4/2014,in Ordnung,nein,nein, , , , , ,    
400133,1/19/2014,in Ordnung,nein,nein, , , , , ,    
400133,2/1/2014,in Ordnung,nein,nein, , , , , ,    
400133,2/16/2014,in Ordnung,nein,nein, , , , , ,    
400133,3/1/2014,in Ordnung,nein,nein, , , , , ,    
400133,3/11/2014,in Ordnung,nein,nein, , , , , ,    
400133,3/18/2014,in Ordnung,nein,nein, , , , , ,  Maus  
400133,3/22/2014,in Ordnung,nein,nein, , , , , ,    
400134,1/19/2014,in Ordnung,nein,nein, , , , , ,    
400134,2/1/2014,in Ordnung,nein,nein, , , , , ,    
400134,2/16/2014,in Ordnung,nein,nein, , , , , ,    
400134,3/1/2014,in Ordnung,nein,nein, , , , , ,    
400134,3/11/2014,in Ordnung,nein,nein, , , , , ,    
400134,3/18/2014,in Ordnung,nein,nein, , , , , ,    
400134,3/22/2014,in Ordnung,nein,nein, , , , , ,    
400135,1/4/2014,in Ordnung,nein,nein, , , , , ,    
400135,1/19/2014,in Ordnung,nein,nein, , , , , ,    
400135,2/1/2014,in Ordnung,nein,nein, , , , , ,    
400135,2/16/2014,in Ordnung,nein,nein, , , , , ,    
400135,3/1/2014,in Ordnung,nein,nein, , , , , ,    
400135,3/11/2014,in Ordnung,nein,nein, , , , , ,    
400135,3/18/2014,in Ordnung,nein,nein, , , , , ,    
400135,3/22/2014,in Ordnung,nein,nein, , , , , ,    
400137,1/4/2014,in Ordnung,nein,nein, , , , , ,    
400137,1/19/2014,in Ordnung,nein,nein, , , , , ,    
400137,2/1/2014,in Ordnung,nein,nein, , , , , ,    
400137,2/16/2014,in Ordnung,nein,nein, , , , , ,    
400137,3/11/2014,in Ordnung,nein,nein, , , , , ,    
400137,3/22/2014,in Ordnung,nein,nein, , , , , ,    
400138,1/4/2014,in Ordnung,nein,nein, , , , , ,    
400138,1/19/2014,in Ordnung,nein,nein, , , , , ,    
400138,2/1/2014,in Ordnung,nein,nein, , , , , ,    
400138,2/16/2014,in Ordnung,nein,nein, , , , , ,    
400138,3/1/2014,in Ordnung,nein,nein, , , , , ,    
400138,3/11/2014,in Ordnung,nein,nein, , , , , ,    
400138,3/18/2014,in Ordnung,nein,nein, , , , , ,    
400138,3/22/2014,in Ordnung,nein,nein, , , , , ,    
400140,1/4/2014,in Ordnung,nein,nein, , , , , ,    
400140,1/19/2014,in Ordnung,nein,nein, , , , , ,    
400140,2/1/2014,in Ordnung,nein,nein, , , , , ,    
400140,2/16/2014,in Ordnung,nein,nein, , , , , ,    
400140,3/1/2014,in Ordnung,nein,nein, , , , , ,    
400140,3/11/2014,in Ordnung,nein,nein, , , , , ,    
400140,3/18/2014,in Ordnung,nein,nein, , , , , ,    
400140,3/22/2014,in Ordnung,nein,nein, , , , , ,    
400141,1/4/2014,in Ordnung,nein,nein, , , , , ,    
400141,1/19/2014,in Ordnung,nein,nein, , , , , ,    
400141,2/1/2014,in Ordnung,nein,nein, , , , , ,    
400141,2/16/2014,in Ordnung,nein,nein, , , , , ,    
400141,3/1/2014,in Ordnung,nein,nein, , , , , ,    
400141,3/11/2014,in Ordnung,nein,nein, , , , , ,    
400141,3/18/2014,in Ordnung,nein,nein, , , , , ,    
400141,3/22/2014,in Ordnung,nein,nein, , , , , ,  Fliegen  
400143,1/19/2014,in Ordnung,nein,nein, , , , , ,    
400143,2/1/2014,in Ordnung,nein,nein, , , , , ,    
400143,2/16/2014,in Ordnung,nein,nein, , , , , ,    
400143,3/1/2014,in Ordnung,nein,nein, , , , , ,    
400143,3/11/2014,in Ordnung,nein,nein, , , , , ,    
400143,3/18/2014,in Ordnung,nein,nein, , , , , ,    
400143,3/22/2014,in Ordnung,nein,nein, , , , , ,    
400144,1/4/2014,in Ordnung,nein,nein, , , , , ,    
400144,1/19/2014,in Ordnung,nein,nein, , , , , ,    
400144,2/1/2014,in Ordnung,nein,nein, , , , , ,    
400144,2/16/2014,in Ordnung,nein,nein, , , , , ,    
400144,3/1/2014,in Ordnung,nein,nein, , , , , ,    
400144,3/11/2014,in Ordnung,nein,nein, , , , , ,    
400144,3/18/2014,in Ordnung,nein,nein, , , , , ,    
400144,3/22/2014,in Ordnung,nein,nein, , , , , ,    
400145,1/4/2014,in Ordnung,nein,nein, , , , , ,    
400145,1/19/2014,in Ordnung,nein,nein, , , , , ,    
400145,2/1/2014,in Ordnung,nein,nein, , , , , ,    
400145,2/16/2014,in Ordnung,nein,nein, , , , , ,    
400145,3/1/2014,in Ordnung,nein,nein, , , , , ,    
400145,3/11/2014,in Ordnung,nein,nein, , , , , ,    
400145,3/18/2014,in Ordnung,nein,nein, , , , , ,    
400145,3/22/2014,in Ordnung,nein,nein, , , , , ,    
400190,1/19/2014,in Ordnung,nein,nein, , , , , ,    
400190,2/1/2014,in Ordnung,nein,nein, , , , , ,    
400190,2/16/2014,in Ordnung,nein,nein, , , , , ,    
400190,3/2/2014,in Ordnung,nein,nein, , , , , ,    
400190,3/11/2014,in Ordnung,nein,nein, , , , , ,    
400190,3/19/2014,in Ordnung,nein,nein, , , , , ,    
400190,3/22/2014,in Ordnung,nein,nein, , , , , ,    
400191,1/4/2014,in Ordnung,nein,nein, , , , , ,    
400191,1/19/2014,in Ordnung,nein,nein, , , , , ,    
400191,2/1/2014,in Ordnung,nein,nein, , , , , ,    
400191,3/2/2014,in Ordnung,nein,nein, , , , , ,    
400191,3/11/2014,in Ordnung,nein,nein, , , , , ,    
400191,3/19/2014,in Ordnung,nein,nein, , , , , ,    
400191,3/22/2014,in Ordnung,nein,nein, , , , , ,    
400192,1/4/2014,in Ordnung,nein,nein, , , , , ,    
400192,2/1/2014,in Ordnung,nein,nein, , , , , ,    
400192,2/16/2014,in Ordnung,nein,nein, , , , , ,    
400192,3/2/2014,in Ordnung,nein,nein, , , , , ,    
400192,3/11/2014,in Ordnung,nein,nein, , , , , ,    
400192,3/19/2014,in Ordnung,nein,nein, , , , , ,    
400192,3/22/2014,in Ordnung,nein,nein, , , , , ,    
400193,1/4/2014,in Ordnung,nein,nein, , , , , ,    
400193,1/19/2014,in Ordnung,nein,nein, , , , , ,    
400193,2/1/2014,in Ordnung,nein,nein, , , , , ,    
400193,2/16/2014,in Ordnung,nein,nein, , , , , ,    
400193,3/2/2014,in Ordnung,nein,nein, , , , , ,    
400193,3/11/2014,in Ordnung,nein,nein, , , , , ,    
400193,3/19/2014,in Ordnung,nein,nein, , , , , ,    
400193,3/22/2014,in Ordnung,nein,nein, , , , , ,    
400194,1/4/2014,in Ordnung,nein,nein, , , , , ,    
400194,1/19/2014,in Ordnung,nein,nein, , , , , ,    
400194,2/16/2014,in Ordnung,nein,nein, , , , , ,    
400194,3/2/2014,in Ordnung,nein,nein, , , , , ,    
400194,3/11/2014,in Ordnung,nein,nein, , , , , ,    
400194,3/22/2014,in Ordnung,nein,nein, , , , , ,    
400195,1/19/2014,in Ordnung,nein,nein, , , , , ,    
400195,2/1/2014,in Ordnung,nein,nein, , , , , ,    
400195,2/16/2014,in Ordnung,nein,nein, , , , , ,    
400195,3/2/2014,in Ordnung,nein,nein, , , , , ,    
400195,3/11/2014,in Ordnung,nein,nein, , , , , ,    
400195,3/19/2014,in Ordnung,nein,nein, , , , , ,    
400199,1/4/2014,in Ordnung,nein,nein, , , , , ,    
400199,1/19/2014,in Ordnung,nein,nein, , , , , ,    
400199,2/1/2014,in Ordnung,nein,nein, , , , , ,    
400199,2/16/2014,in Ordnung,nein,nein, , , , , ,    
400199,3/2/2014,in Ordnung,nein,nein, , , , , ,    
400199,3/11/2014,in Ordnung,nein,nein, , , , , ,    
400199,3/19/2014,in Ordnung,nein,nein, , , , , ,    
400199,3/22/2014,in Ordnung,nein,nein, , , , , ,    
400200,1/4/2014,in Ordnung,nein,nein, , , , , ,    
400200,1/19/2014,in Ordnung,nein,nein, , , , , ,    
400200,2/1/2014,in Ordnung,nein,nein, , , , , ,    
400200,2/16/2014,in Ordnung,nein,nein, , , , , ,    
400200,3/2/2014,in Ordnung,nein,nein, , , , , ,    
400200,3/11/2014,in Ordnung,nein,nein, , , , , ,    
400200,3/19/2014,in Ordnung,nein,nein, , , , , ,    
400200,3/22/2014,in Ordnung,nein,nein, , , , , ,    
400201,1/4/2014,in Ordnung,nein,nein, , , , , ,    
400201,2/1/2014,in Ordnung,nein,nein, , , , , ,    
400201,3/22/2014,in Ordnung,nein,nein, , , , , ,    
400202,1/4/2014,in Ordnung,nein,nein, , , , , ,    
400202,1/19/2014,in Ordnung,nein,nein, , , , , ,    
400202,2/1/2014,in Ordnung,nein,nein, , , , , ,    
400202,3/2/2014,in Ordnung,nein,nein, , , , , ,    
400202,3/11/2014,in Ordnung,nein,nein, , , , , ,    
400202,3/22/2014,in Ordnung,nein,nein, , , , , ,    
400205,1/4/2014,in Ordnung,nein,nein, , , , , ,    
400205,1/19/2014,in Ordnung,nein,nein, , , , , ,    
400205,2/1/2014,in Ordnung,nein,nein, , , , , ,    
400205,2/16/2014,in Ordnung,nein,nein, , , , , ,    
400205,3/2/2014,in Ordnung,nein,nein, , , , , ,    
400205,3/11/2014,in Ordnung,nein,nein, , , , , ,    
400205,3/19/2014,in Ordnung,nein,nein, , , , , ,    
400205,3/22/2014,in Ordnung,nein,nein, , , , , ,    
400206,1/4/2014,in Ordnung,nein,nein, , , , , ,    
400206,1/19/2014,in Ordnung,nein,nein, , , , , ,    
400206,2/1/2014,in Ordnung,nein,nein, , , , , ,    
400206,2/16/2014,in Ordnung,nein,nein, , , , , ,    
400206,3/2/2014,in Ordnung,nein,nein, , , , , ,    
400206,3/11/2014,in Ordnung,nein,nein, , , , , ,    
400206,3/19/2014,in Ordnung,nein,nein, , , , , ,    
400206,3/22/2014,in Ordnung,nein,nein, , , , , ,    
400207,1/4/2014,in Ordnung,nein,nein, , , , , ,    
400207,1/19/2014,in Ordnung,nein,nein, , , , , ,    
400207,2/1/2014,in Ordnung,nein,nein, , , , , ,    
400207,2/16/2014,in Ordnung,nein,nein, , , , , ,    
400207,3/11/2014,in Ordnung,nein,nein, , , , , ,    
400207,3/19/2014,in Ordnung,nein,nein, , , , , ,    
400207,3/22/2014,in Ordnung,nein,nein, , , , , ,    
400208,1/4/2014,in Ordnung,nein,nein, , , , , ,    
400208,1/19/2014,in Ordnung,nein,nein, , , , , ,    
400208,2/16/2014,in Ordnung,nein,nein, , , , , ,    
400208,3/2/2014,in Ordnung,nein,nein, , , , , ,    
400208,3/11/2014,in Ordnung,nein,nein, , , , , ,    
400208,3/19/2014,in Ordnung,nein,nein, , , , , ,    
400208,3/22/2014,in Ordnung,nein,nein, , , , , ,    
400209,1/4/2014,in Ordnung,nein,nein, , , , , ,    
400209,1/19/2014,in Ordnung,nein,nein, , , , , ,    
400209,2/1/2014,in Ordnung,nein,nein, , , , , ,    
400209,2/16/2014,in Ordnung,nein,nein, , , , , ,    
400209,3/2/2014,in Ordnung,nein,nein, , , , , ,    
400209,3/11/2014,in Ordnung,nein,nein, , , , , ,    
400209,3/19/2014,in Ordnung,nein,nein, , , , , ,    
400209,3/22/2014,in Ordnung,nein,nein, , , , , ,    
400210,1/4/2014,in Ordnung,nein,nein, , , , , ,    
400210,2/1/2014,in Ordnung,nein,nein, , , , , ,    
400210,2/16/2014,in Ordnung,nein,nein, , , , , ,    
400210,3/2/2014,in Ordnung,nein,nein, , , , , ,    
400210,3/11/2014,in Ordnung,nein,nein, , , , , ,    
400210,3/19/2014,in Ordnung,nein,nein, , , , , ,    
400210,3/22/2014,in Ordnung,nein,nein, , , , , ,    
400211,1/4/2014,in Ordnung,nein,nein, , , , , ,    
400211,1/19/2014,in Ordnung,nein,nein, , , , , ,    
400211,2/1/2014,in Ordnung,nein,nein, , , , , ,    
400211,2/16/2014,in Ordnung,nein,nein, , , , , ,    
400211,3/11/2014,in Ordnung,nein,nein, , , , , ,    
400211,3/19/2014,in Ordnung,nein,nein, , , , , ,    
400211,3/22/2014,in Ordnung,nein,nein, , , , , ,    
400212,1/4/2014,in Ordnung,nein,nein, , , , , ,    
400212,1/19/2014,in Ordnung,nein,nein, , , , , ,    
400212,2/1/2014,in Ordnung,nein,nein, , , , , ,    
400212,2/16/2014,in Ordnung,nein,nein, , , , , ,    
400212,3/2/2014,in Ordnung,nein,nein, , , , , ,    
400212,3/11/2014,in Ordnung,nein,nein, , , , , ,    
400212,3/19/2014,in Ordnung,nein,nein, , , , , ,    
400212,3/22/2014,in Ordnung,nein,nein, , , , , ,    
400213,1/4/2014,in Ordnung,nein,nein, , , , , ,    
400213,1/19/2014,in Ordnung,nein,nein, , , , , ,    
400213,2/1/2014,in Ordnung,nein,nein, , , , , ,    
400213,2/16/2014,in Ordnung,nein,nein, , , , , ,    
400213,3/2/2014,in Ordnung,nein,nein, , , , , ,    
400213,3/11/2014,in Ordnung,nein,nein, , , , , ,    
400213,3/19/2014,in Ordnung,nein,nein, , , , , ,    
400214,1/4/2014,in Ordnung,nein,nein, , , , , ,    
400214,1/19/2014,in Ordnung,nein,nein, , , , , ,    
400214,2/1/2014,in Ordnung,nein,nein, , , , , ,    
400214,2/16/2014,in Ordnung,nein,nein, , , , , ,    
400214,3/2/2014,in Ordnung,nein,nein, , , , , ,    
400214,3/11/2014,in Ordnung,nein,nein, , , , , ,    
400214,3/19/2014,in Ordnung,nein,nein, , , , , ,    
400214,3/22/2014,in Ordnung,nein,nein, , , , , ,    
400215,1/4/2014,in Ordnung,nein,nein, , , , , ,    
400215,1/19/2014,in Ordnung,nein,nein, , , , , ,    
400215,2/1/2014,in Ordnung,nein,nein, , , , , ,    
400215,2/16/2014,in Ordnung,nein,nein, , , , , ,    
400215,3/2/2014,in Ordnung,nein,nein, , , , , ,    
400215,3/11/2014,in Ordnung,nein,nein, , , , , ,    
400215,3/19/2014,in Ordnung,nein,nein, , , , , ,    
400215,3/22/2014,in Ordnung,nein,nein, , , , , ,    
400239,1/19/2014,in Ordnung,nein,nein, , , , , ,    
400239,2/1/2014,in Ordnung,nein,nein, , , , , ,    
400239,2/16/2014,in Ordnung,nein,nein, , , , , ,    
400239,3/2/2014,in Ordnung,nein,nein, , , , , ,    
400239,3/11/2014,in Ordnung,nein,nein, , , , , ,    
400239,3/22/2014,in Ordnung,nein,nein, , , , , ,    
400240,1/4/2014,in Ordnung,nein,nein, , , , , ,    
400240,1/19/2014,in Ordnung,nein,nein, , , , , ,    
400240,2/1/2014,in Ordnung,nein,nein, , , , , ,    
400240,2/16/2014,in Ordnung,nein,nein, , , , , ,    
400240,3/2/2014,in Ordnung,nein,nein, , , , , ,    
400240,3/11/2014,in Ordnung,nein,nein, , , , , ,    
400240,3/19/2014,in Ordnung,nein,nein, , , , , ,    
400240,3/22/2014,in Ordnung,nein,nein, , , , , ,    
400270,1/4/2014,in Ordnung,nein,nein, , , , , ,    
400270,1/19/2014,in Ordnung,nein,nein, , , , , ,    
400270,2/16/2014,in Ordnung,nein,nein, , , , , ,    
400270,3/2/2014,in Ordnung,nein,nein, , , , , ,    
400270,3/11/2014,in Ordnung,nein,nein, , , , , ,    
400270,3/22/2014,in Ordnung,nein,nein, , , , , ,    
400110,5/4/2019,in Ordnung,nein,ja,0,8,5,Kohlmeise,7,1 juv tot
400119,5/4/2019,in Ordnung,nein,ja,0,13,5,Blaumeise,13,Weibchen war beringt
400043,5/4/2019,in Ordnung,nein,ja,7,0, ,Meise unbestimmt,0,
400125,5/4/2019,in Ordnung,nein,ja,8,0, ,Kohlmeise,0,
400120,5/4/2019,in Ordnung,nein,nein, , , , , ,
400063,5/4/2019,in Ordnung,nein,ja,8,0, ,Trauerschnäpper,0,
400046,5/4/2019,in Ordnung,nein,ja,ja,ja,1,Blaumeise,Männchen und Weibchen,
400064,5/4/2019,in Ordnung,nein,ja,9,0, ,Kohlmeise,Weibchen,
400121,5/4/2019,in Ordnung,nein,nein, , , , , ,
400122,5/4/2019,in Ordnung,nein,ja,0,ja,1,Blaumeise, ,
400123,5/4/2019,in Ordnung,nein,nein, , , , , ,
400124,5/4/2019,in Ordnung,nein,nein, , , , , ,
400138,5/4/2019,in Ordnung,nein,ja,8,0, ,Blaumeise, ,Weibchen war beringt
400137,5/4/2019,in Ordnung,nein,ja,9,0, ,Kohlmeise, ,
400130,5/4/2019,in Ordnung,nein,ja,0,0, ,Trauerschnäpper, ,
400131,5/4/2019,in Ordnung,nein,ja,0,0, ,Trauerschnäpper, ,
400135,5/4/2019,in Ordnung,nein,ja,0,ja,1,Kohlmeise, ,Weibchen war beringt
400132,5/4/2019,in Ordnung,nein,ja,0,0, ,unbestimmt, ,
400129,5/4/2019,in Ordnung,nein,ja,0,0, ,unbestimmt, ,
400128,5/4/2019,in Ordnung,nein,ja,0,ja,1,Meise unbestimmt, ,
400127,5/4/2019,in Ordnung,nein,ja,0,ja,1,Kleiber, ,
400041,5/4/2019,in Ordnung,ja,nein, , , , , ,
400045,5/4/2019,in Ordnung,nein,ja,ja,0, ,Blaumeise, ,Weibchen war beringt
400133,5/4/2019,in Ordnung,nein,ja,1, , ,unbestimmt, ,
400140,5/4/2019,in Ordnung,nein,ja,8,0, ,Blaumeise,Weibchen,
400126,5/4/2019,in Ordnung,ja,nein, , , , , ,
400134,5/4/2019,in Ordnung,nein,ja,0,ja,1,Feldsperling, ,
400042,5/4/2019,in Ordnung,nein,nein, , , , , ,
400142,5/4/2019,in Ordnung,nein,ja,ja,ja,1,Kohlmeise,Weibchen,
400141,5/4/2019,in Ordnung,nein,ja,ja,ja,1,Blaumeise, ,
400118,5/4/2019,in Ordnung,nein,ja,ja,ja,1,Meise unbestimmt, ,
400049,5/4/2019,in Ordnung,nein,ja,0,ja,1,Meise unbestimmt, ,
400117,5/4/2019,in Ordnung,ja,nein, , , , , ,KM ad tot (länger)
400040,5/4/2019,in Ordnung,nein,nein, , , , , ,
400092,5/4/2019,in Ordnung,nein,ja,0,ja,1,Meise unbestimmt, ,
400116,5/4/2019,in Ordnung,nein,ja,8,0, ,Kohlmeise,Weibchen,
400143,5/4/2019,in Ordnung,nein,ja,0,0, ,unbestimmt, ,
400047,5/4/2019,in Ordnung,nein,ja,0,ja,3,Blaumeise,Männchen,
400145,5/4/2019,in Ordnung,nein,ja,10,0, ,Blaumeise,Weibchen,
400144,5/4/2019,in Ordnung,nein,ja,9,0, ,Kohlmeise,Weibchen,
400058,5/4/2019,in Ordnung,nein,ja,5,0, ,Feldsperling, ,
400051,5/4/2019,in Ordnung,nein,ja,11,0, ,Blaumeise, ,
400056,5/4/2019,in Ordnung,nein,ja, , , , , ,Maus
400060,5/4/2019,neue Frontplatte,nein,ja,0,ja,2,Kleiber, ,
400057,5/4/2019,in Ordnung,nein,ja,ja,0, ,Feldsperling,Weibchen,
400270,5/5/2019,in Ordnung,ja,nein, , , , , ,
400215,5/5/2019,in Ordnung,nein,ja,0,ja,1,Meise unbestimmt, ,
400214,5/5/2019,in Ordnung,nein,nein, , , , , ,
400055,5/5/2019,in Ordnung,nein,ja,0,ja,1,Meise unbestimmt, ,
400213,5/5/2019,in Ordnung,nein,ja,11,0, ,Kohlmeise,Weibchen,
400211,5/5/2019,in Ordnung,nein,ja,0,7,5,Kohlmeise,7 + Weibchen,
400075,5/5/2019,in Ordnung,nein,ja,0,ja,2,Kohlmeise,Weibchen,
400212,5/5/2019,in Ordnung,nein,ja,0,ja,2,Kleiber,Weibchen,
400209,5/5/2019,in Ordnung,nein,ja,0,ja,1,Blaumeise,Weibchen,
400207,5/5/2019,in Ordnung,nein,ja,10,0, ,Blaumeise,Weibchen,
400205,5/5/2019,Dach bröselt,nein,ja,0,ja,2,Blaumeise,Weibchen,
400206,5/5/2019,in Ordnung,nein,ja,0,ja,1,Meise unbestimmt, ,
400204,5/5/2019,in Ordnung,nein,nein, , , , , ,
400201,5/5/2019,in Ordnung,nein,nein, , , , , ,
400199,5/5/2019,in Ordnung,nein,ja,9,0, ,Blaumeise,Weibchen,
400202,5/5/2019,in Ordnung,nein,ja,2,0, ,Trauerschnäpper, ,
400068,5/5/2019,in Ordnung,nein,ja,0,ja,2,Kohlmeise,Weibchen,
400077,5/5/2019,in Ordnung,nein,ja,2,5,5,Kohlmeise,5 + Weibchen,
400200,5/5/2019,in Ordnung,nein,ja,ja,0, ,Blaumeise,Weibchen,
400208,5/5/2019,in Ordnung,ja,ja,ja,0, ,Blaumeise, ,Weibchen tot mit Brutfleck
400239,5/5/2019,in Ordnung,nein,nein, , , , , ,
400210,5/5/2019,in Ordnung,nein,ja,7,0, ,Kohlmeise,Weibchen,
400195,5/5/2019,in Ordnung,nein,ja,0,0, ,Meise unbestimmt, ,
400078,5/5/2019,in Ordnung,nein,ja,0,ja,1,Kohlmeise, ,Weibchen war beringt
400190,5/5/2019,in Ordnung,nein,ja,6,0, ,Trauerschnäpper,Weibchen,
400194,5/5/2019,in Ordnung,nein,ja,0,ja,1,Kohlmeise,Weibchen,
400191,5/5/2019,in Ordnung,nein,nein, , , , , ,
400192,5/5/2019,in Ordnung,nein,ja,0,10,8,Kohlmeise,10,
400193,5/5/2019,in Ordnung,nein,ja,0,ja,2,Blaumeise,Weibchen,
400069,5/5/2019,in Ordnung,nein,ja,0,14,5,Blaumeise,14,
400079,5/5/2019,in Ordnung,nein,nein, , , , , ,
400073,5/5/2019,in Ordnung,nein,ja,0,ja,1,Kohlmeise, ,Weibchen war beringt
400070,5/5/2019,in Ordnung,nein,ja,6,0, ,Trauerschnäpper,Weibchen,
400053,5/5/2019,in Ordnung,nein,ja,4,0, ,Meise unbestimmt, ,
400061,5/5/2019,in Ordnung,nein,ja,ja,0, ,Kohlmeise,Weibchen,
