Nistkasten-nummer,Datum,Zustand Kasten,gereinigt,besetzt,Anzahl Eier,Anzahl Jungvögel,Alter Jungvögel,Vogelart,beringt,Bemerkungen
900135,17-05-2012,in Ordnung,nein,nein, , , , , ,
900136,17-05-2012,in Ordnung,nein,ja,0,4,10,Feldsperling,4,
900137,17-05-2012,leicht defekt,nein,nein, , , , , ,
900138,17-05-2012,in Ordnung,nein,ja,0,6,2,Kohlmeise,0,
900139,17-05-2012,in Ordnung,nein,ja,0,0, ,Feldsperling, ,
900140,17-05-2012,leicht defekt,nein,ja,10,0, ,Kohlmeise, ,
900141,17-05-2012,in Ordnung,nein,nein, , , , , ,
900142,17-05-2012,stark defekt,nein,ja,0,0, ,Feldsperling, ,
900143,17-05-2012,in Ordnung,nein,ja,0,0, ,Star, ,
900144,17-05-2012,leicht defekt,nein,ja,0,5,12,Star,5,
900145,17-05-2012,in Ordnung,nein,ja,6,0, ,Feldsperling, ,
900146,17-05-2012,in Ordnung,nein,ja,0,0, ,Feldsperling, ,
900147,17-05-2012,in Ordnung,nein,ja,0,0, ,Feldsperling, ,
900148,17-05-2012,in Ordnung,nein,ja,1,4,15,Feldsperling,0,
900149,17-05-2012,leicht defekt,nein,nein, , , , , ,
900150,17-05-2012,in Ordnung,nein,ja,0,5,15,Feldsperling,3,
900151,17-05-2012,in Ordnung,nein,ja,0,0, ,unbestimmt, ,
900152,17-05-2012,in Ordnung,nein,ja,0,3,2,Kohlmeise,0,
900153,17-05-2012,in Ordnung,nein,nein, , , , , ,
900154,17-05-2012,in Ordnung,nein,nein, , , , , ,
900155,17-05-2012,in Ordnung,nein,nein, , , , , ,Totfund Kohlmeise
900157,17-05-2012,in Ordnung,nein,nein, , , , , ,
900158,17-05-2012,in Ordnung,nein,ja,1,7,5,Blaumeise,7,
900156,17-05-2012,in Ordnung,nein,nein, , , , , ,
000001,18-05-2012,in Ordnung,nein,ja,0,8,12,Kohlmeise,8,
400183,18-05-2012,in Ordnung,nein,ja,0,11,11,Blaumeise,11,
400184,18-05-2012,in Ordnung,nein,ja,0,7,6,Kohlmeise,7,
400185,18-05-2012,in Ordnung,nein,ja,0,10,12,Kohlmeise,10,
400086,18-05-2012,in Ordnung,nein,ja,0,5,12,Kohlmeise,5,
400071,18-05-2012,in Ordnung,nein,ja,1,9,6,Kohlmeise,7,Weibchen beringt
400187,18-05-2012,in Ordnung,nein,ja,0,8,6,Blaumeise,8,
600001,18-05-2012,in Ordnung,nein,ja,12,0, ,Blaumeise, ,
600002,18-05-2012,in Ordnung,nein,nein, , , , , ,
600003,18-05-2012,in Ordnung,nein,ja,0,0, ,Meise unbestimmt, ,
600004,18-05-2012,in Ordnung,nein,nein, , , , , ,Wespe
600005,18-05-2012,in Ordnung,nein,nein, , , , , ,
600006,18-05-2012,in Ordnung,nein,ja,5, , ,Meise unbestimmt, ,Eier kaputt
600007,18-05-2012,in Ordnung,nein,ja,0,6,15,Feldsperling,6,
600008,18-05-2012,in Ordnung,nein,ja,8,0, ,Kohlmeise, ,Weibchen beringt
600009,18-05-2012,in Ordnung,nein,ja,0,6,6,Blaumeise,5,
600010,18-05-2012,in Ordnung,nein,ja,0,5,14,Feldsperling,5,
600011,18-05-2012,in Ordnung,nein,ja,0,11,6,Blaumeise,11,Weibchen beringt
600012,18-05-2012,in Ordnung,nein,ja,2,6,6,Blaumeise,6,
600013,18-05-2012,in Ordnung,nein,ja,0,8,7,Kohlmeise,8,
600014,18-05-2012,in Ordnung,nein,ja,2,8,5,Blaumeise,8,
600015,18-05-2012,in Ordnung,nein,ja,0,0, ,Kohlmeise, ,Weibchen beringt
600016,18-05-2012,in Ordnung,nein,ja,0,12,4,Blaumeise,12,
600017,19-05-2012,in Ordnung,nein,ja,0,7,15,Kleiber,6,
600018,19-05-2012,in Ordnung,nein,ja,0,11,9,Blaumeise,11,
600019,19-05-2012,in Ordnung,nein,ja,0,7,10,Kleiber,7,
600020,19-05-2012,in Ordnung,nein,ja,0,11,10,Blaumeise,11,
600021,19-05-2012,in Ordnung,nein,ja,0,10,11,Blaumeise,10,Weibchen beringt
600022,19-05-2012,in Ordnung,nein,ja,0,7,15,Kleiber,7,
600023,19-05-2012,in Ordnung,nein,ja,0,4,12,Blaumeise,4,
600024,19-05-2012,in Ordnung,nein,ja,1,11,5,Blaumeise,11,
600025,19-05-2012,in Ordnung,nein,ja,0,8,10,Kohlmeise,8,
600026,19-05-2012,in Ordnung,nein,ja,1,10,6,Blaumeise,10,
600027,19-05-2012,in Ordnung,nein,ja,0,8,14,Kleiber,8,
600028,19-05-2012,in Ordnung,nein,ja,0,10,7,Blaumeise,10,Weibchen beringt
400193,20-05-2012,in Ordnung,nein,ja,0,3,10,Feldsperling,3,
400197,20-05-2012,in Ordnung,nein,ja,1,6,5,Feldsperling,6,Weibchen beringt
400199,20-05-2012,in Ordnung,nein,ja,0,9,6,Blaumeise,9,
400201,20-05-2012,in Ordnung,nein,ja,1,7,10,Blaumeise,7,Weibchen Wiederfang
400202,20-05-2012,in Ordnung,nein,ja,6,2,1,Kohlmeise,0,Weibchen Wiederfang
400205,20-05-2012,in Ordnung,nein,ja,0,12,12,Blaumeise,12,
400204,20-05-2012,in Ordnung,nein,ja,1,11,8,Blaumeise,11,
400081,20-05-2012,in Ordnung,nein,ja,0,8,2,Meise unbestimmt,0,
400215,20-05-2012,in Ordnung,nein,ja,0,11,10,Blaumeise,11,
400053,20-05-2012,in Ordnung,nein,nein, , , , , ,
400066,20-05-2012,in Ordnung,nein,ja,0,7,9,Kohlmeise,7,
400070,20-05-2012,in Ordnung,nein,ja,0,9,7,Kohlmeise,9,
400073,20-05-2012,in Ordnung,nein,ja,0,7,7,Kohlmeise,7,
400079,20-05-2012,in Ordnung,nein,ja,0,10,2,Blaumeise,0,Weibchen Wiederfang
400069,20-05-2012,in Ordnung,nein,ja,2,8,2,Meise unbestimmt,0,
400072,20-05-2012,in Ordnung,nein,ja,0,7,12,Kohlmeise,7,
400076,20-05-2012,in Ordnung,nein,ja,0,8,14,Kohlmeise,14,
400090,20-05-2012,in Ordnung,nein,ja,2,2,12,Feldsperling,2,
400104,19-06-2012,in Ordnung,nein,ja,0,1,10,Gartenrotschwanz,0,"Weibchen tot auf Nest, Nestling tot"
400018,19-06-2012,in Ordnung,nein,ja,0,0, ,Star, ,
400105,19-06-2012,in Ordnung,nein,nein, , , , , ,
400101,19-06-2012,in Ordnung,nein,ja,0,8,5,Meise unbestimmt,0,Nestlinge tot
400005,19-06-2012,in Ordnung,nein,nein, , , , , ,
400102,19-06-2012,in Ordnung,nein,ja,0,0, ,Meise unbestimmt, ,
900159,30-06-2012,in Ordnung,nein,ja,1,5,16,Feldsperling,2,
400168,31-03-2013,in Ordnung,ja,ja, , , ,Kohlmeise, ,3 juv tot unberingt
900160,10-05-2013,in Ordnung,nein,ja,5,0, ,Feldsperling, ,
900159,10-05-2013,in Ordnung,nein,unbekannt, , , , , ,tote unberingte Kohlmeise
900161,10-05-2013,in Ordnung,nein,unbekannt, , , , , ,
900162,10-05-2013,in Ordnung,nein,unbekannt, , , , , ,
900163,10-05-2013,in Ordnung,nein,nein, , , , , ,
900164,10-05-2013,in Ordnung,nein,ja,2,0, ,Feldsperling, ,
900165,10-05-2013,in Ordnung,nein,ja,5,0, ,Feldsperling, ,
900167,10-05-2013,in Ordnung,nein,ja,7,0, ,Kohlmeise, ,
900166,10-05-2013,in Ordnung,nein,unbekannt, , , , , ,
900168,12-05-2013,in Ordnung,nein,unbekannt, , , , , ,
900169,12-05-2013,in Ordnung,nein,ja,0,0, ,Star, ,
900170,12-05-2013,in Ordnung,nein,unbekannt, , , , , ,toter unberingter Feldsperling
900171,12-05-2013,in Ordnung,nein,ja,5,0, ,Feldsperling, ,
900172,12-05-2013,in Ordnung,nein,nein, , , , , ,
900173,12-05-2013,in Ordnung,nein,nein, , , , , ,
900174,12-05-2013,in Ordnung,nein,nein, , , , , ,
900175,12-05-2013,in Ordnung,nein,nein, , , , , ,
900176,12-05-2013,in Ordnung,nein,ja,10, , ,Kohlmeise, ,
900177,18-05-2013,in Ordnung,nein,nein, , , , , ,
900178,18-05-2013,in Ordnung,nein,nein, , , , , ,
900127,18-05-2013,in Ordnung,ja,nein, , , , , ,
900179,18-05-2013,in Ordnung,nein,ja,8,0, ,Kohlmeise, ,Weibchen kontrolliert
900180,18-05-2013,in Ordnung,nein,nein, , , , , ,
900181,18-05-2013,in Ordnung,nein,nein, , , , , ,
900182,18-05-2013,in Ordnung,nein,nein, , , , , ,
900183,18-05-2013,in Ordnung,nein,nein, , , , , ,
900184,18-05-2013,in Ordnung,nein,ja,8,0, ,Gartenrotschwanz,Weibchen,
900185,18-05-2013,in Ordnung,nein,ja,0,4,7,Star,4,
900125,18-05-2013,in Ordnung,nein,nein, , , , , ,
900186,18-05-2013,in Ordnung,nein,ja,14,0, ,Blaumeise,Weibchen,
900126,18-05-2013,in Ordnung,nein,ja,0,6,6,Kohlmeise,6,
900113,18-05-2013,in Ordnung,nein,nein, , , , , ,
900114,18-05-2013,in Ordnung,nein,unbekannt, , , , , ,
900119,18-05-2013,in Ordnung,nein,ja,1,5,1,Kohlmeise, ,
900187,18-05-2013,in Ordnung,nein,ja,0,0, ,unbestimmt, ,
900117,18-05-2013,in Ordnung,nein,ja,0,6,10,Star,6,
900120,18-05-2013,in Ordnung,nein,nein, , , , , ,
900133,18-05-2013,in Ordnung,nein,ja,0,5,6,Star,5,
900132,18-05-2013,in Ordnung,nein,unbekannt, , , , , ,
900131,18-05-2013,in Ordnung,nein,unbekannt, , , , , ,
900130,18-05-2013,in Ordnung,nein,ja,0,4,12,Star,4,
900188,18-05-2013,in Ordnung,nein,nein, , , , , ,
900189,18-05-2013,in Ordnung,nein,nein, , , , , ,
900123,18-05-2013,in Ordnung,nein,nein, , , , , ,
900124,18-05-2013,in Ordnung,nein,nein, , , , , ,
900190,18-05-2013,in Ordnung,nein,ja,0,8,6,Kleiber,7,
900134,18-05-2013,in Ordnung,nein,nein, , , , , ,
900129,18-05-2013,in Ordnung,nein,nein, , , , , ,
900136,18-05-2013,in Ordnung,nein,ja,12,0, ,Blaumeise,Weibchen,
900152,18-05-2013,in Ordnung,nein,ja,10,0, ,Blaumeise,Weibchen,
900150,18-05-2013,in Ordnung,nein,ja,4,0, ,Feldsperling, ,
900151,18-05-2013,in Ordnung,nein,ja,0,0, ,Feldsperling, ,
900191,18-05-2013,in Ordnung,nein,nein, , , , , ,
900147,18-05-2013,in Ordnung,nein,ja,0,5,12,Star,5,
900148,18-05-2013,in Ordnung,nein,ja,0,2,8,Feldsperling,2,
900146,18-05-2013,in Ordnung,nein,unbekannt, , , , , ,
900142,18-05-2013,in Ordnung,nein,nein, , , , , ,
900141,18-05-2013,in Ordnung,nein,nein, , , , , ,
900139,18-05-2013,in Ordnung,nein,unbekannt, , , , , ,
900138,18-05-2013,in Ordnung,nein,nein, , , , , ,
900192,18-05-2013,in Ordnung,nein,nein, , , , , ,
900193,18-05-2013,in Ordnung,nein,nein, , , , , ,
900194,18-05-2013,in Ordnung,nein,ja,1,3,5,Feldsperling,3,
900195,18-05-2013,in Ordnung,nein,nein, , , , , ,
900196,18-05-2013,in Ordnung,nein,ja,1,1,1,Feldsperling, ,tote unberingte Blaumeise
900002,18-05-2013,in Ordnung,nein,ja,6,0, ,Feldsperling, ,
900001,18-05-2013,Front defekt,nein,ja,5,0, ,Feldsperling, ,
900006,18-05-2013,in Ordnung,nein,nein, , , , , ,
900007,18-05-2013,in Ordnung,nein,nein, , , , , ,
900008,18-05-2013,in Ordnung,nein,nein, , , , , ,
900009,18-05-2013,in Ordnung,nein,nein, , , , , ,
900010,18-05-2013,in Ordnung,nein,nein, , , , , ,
900011,18-05-2013,in Ordnung,nein,nein, , , , , ,
900004,18-05-2013,in Ordnung,nein,nein, , , , , ,
900005,18-05-2013,in Ordnung,nein,nein, , , , , ,
900003,18-05-2013,in Ordnung,nein,ja,1,3,6,Feldsperling,3,
900012,18-05-2013,in Ordnung,nein,ja,2,2,12,Feldsperling,2,
900014,18-05-2013,in Ordnung,nein,unbekannt, , , , , ,
900016,18-05-2013,in Ordnung,nein,ja,1,5,1,Kohlmeise, ,
900013,18-05-2013,in Ordnung,nein,nein, , , , , ,
900017,18-05-2013,in Ordnung,nein,unbekannt, , , , , ,Wespe
900018,18-05-2013,in Ordnung,nein,unbekannt, , , , , ,"Hummeln, tote unberingte Kohlmeise"
900197,18-05-2013,in Ordnung,nein,ja,5,0, ,Feldsperling,Weibchen,
900198,18-05-2013,Front defekt,nein,unbekannt, , , , , ,
900019,18-05-2013,in Ordnung,nein,ja,0,5,1,Feldsperling,Weibchen,
900199,18-05-2013,in Ordnung,nein,ja,3,2,1,Feldsperling, ,
900200,18-05-2013,in Ordnung,nein,ja,0,0, ,unbestimmt, ,
900023,18-05-2013,in Ordnung,nein,ja,6,0, ,Feldsperling,Weibchen,
900201,18-05-2013,in Ordnung,nein,ja,3,0, ,Blaumeise,Weibchen,
900202,18-05-2013,in Ordnung,nein,nein, , , , , ,
900203,18-05-2013,in Ordnung,nein,nein, , , , , ,
900204,18-05-2013,in Ordnung,nein,ja,0,5,12,Star,5,
900205,18-05-2013,in Ordnung,nein,nein, , , , , ,
900206,18-05-2013,in Ordnung,nein,nein, , , , , ,
900026,18-05-2013,in Ordnung,nein,ja,5,0, ,Star,Weibchen,
900027,18-05-2013,in Ordnung,nein,ja,4,0, ,Feldsperling, ,
900207,18-05-2013,in Ordnung,nein,ja,9,0, ,Blaumeise,Weibchen,
900109,18-05-2013,in Ordnung,nein,ja,6,0, ,Gartenrotschwanz, ,
900110,18-05-2013,in Ordnung,nein,ja,0,8,1,Blaumeise, ,
900111,18-05-2013,in Ordnung,nein,ja,8,0, ,Kohlmeise, ,Weibchen kontrolliert
900112,18-05-2013,in Ordnung,nein,ja,10,0, ,Blaumeise,Weibchen,
400051,19-05-2013,in Ordnung,nein,nein, , , , , ,
400058,19-05-2013,in Ordnung,nein,unbekannt, , , , , ,Wespe
400056,19-05-2013,in Ordnung,ja,ja,9,0, ,Kohlmeise, ,"Weibchen tot, Brut entfernt"
400060,19-05-2013,in Ordnung,nein,ja,7,0, ,Kohlmeise,Weibchen,
400057,19-05-2013,in Ordnung,nein,ja,0,4,2,Feldsperling,0,
400145,19-05-2013,in Ordnung,nein,nein, , , , , ,
400144,19-05-2013,Front fehlt,nein,nein, , , , , ,
400047,19-05-2013,in Ordnung,nein,nein, , , , , ,
400115,19-05-2013,in Ordnung,nein,ja,0,8,3,Blaumeise,Weibchen,
400143,19-05-2013,in Ordnung,nein,ja,4,0, ,Feldsperling,Weibchen,
400092,19-05-2013,in Ordnung,nein,ja,5,0, ,Feldsperling,0,
400116,19-05-2013,in Ordnung,nein,unbekannt, , , , , ,
400040,19-05-2013,in Ordnung,nein,unbekannt, , , , , ,
400142,19-05-2013,in Ordnung,nein,nein, , , , , ,
400117,19-05-2013,in Ordnung,nein,ja,5,0, ,Feldsperling, ,
400049,19-05-2013,in Ordnung,nein,unbekannt, , , , , ,
400118,19-05-2013,in Ordnung,nein,ja,6,0, ,Kleiber,Weibchen,
400141,19-05-2013,in Ordnung,nein,nein, , , , , ,
400140,19-05-2013,in Ordnung,nein,nein, , , , , ,
400043,19-05-2013,in Ordnung,nein,ja,3,0, ,Blaumeise, ,
400119,19-05-2013,in Ordnung,nein,ja,6,0, ,Kohlmeise, ,Weibchen ist bereist beringt
400139,19-05-2013,in Ordnung,nein,ja,0,5,2,Feldsperling,0,
400120,19-05-2013,in Ordnung,nein,unbekannt, , , , , ,
400063,19-05-2013,in Ordnung,nein,ja,11,0, ,Blaumeise, ,
400125,19-05-2013,in Ordnung,nein,ja,6,0, ,Kohlmeise, ,
400046,19-05-2013,in Ordnung,nein,ja,0,6,1,Sumpfmeise,0,
400126,19-05-2013,in Ordnung,nein,ja,3,0, ,Kohlmeise, ,
400134,19-05-2013,in Ordnung,nein,nein, , , , , ,
400042,19-05-2013,in Ordnung,nein,nein, , , , , ,
400133,19-05-2013,in Ordnung,nein,nein, , , , , ,
400045,19-05-2013,in Ordnung,nein,nein, , , , , ,
400041,19-05-2013,in Ordnung,ja,ja,1,0, ,Blaumeise, ,"Weibchen tot, Nest gereinigt"
400127,19-05-2013,in Ordnung,nein,nein, , , , , ,
400064,19-05-2013,in Ordnung,nein,nein, , , , , ,
400121,19-05-2013,in Ordnung,nein,ja,8,0, ,Meise unbestimmt, ,
400122,19-05-2013,in Ordnung,nein,nein, , , , , ,
400123,19-05-2013,in Ordnung,nein,nein, , , , , ,
400124,19-05-2013,in Ordnung,nein,nein, , , , , ,
400128,19-05-2013,in Ordnung,nein,ja,5,0, ,Trauerschnäpper, ,Wespe
400129,19-05-2013,in Ordnung,nein,nein, , , , , ,
400132,19-05-2013,in Ordnung,nein,ja,0,4,2,Feldsperling,0,
400135,19-05-2013,in Ordnung,nein,nein, , , , , ,
400131,19-05-2013,in Ordnung,nein,nein, , , , , ,
400136,19-05-2013,in Ordnung,nein,nein, , , , , ,
400130,19-05-2013,in Ordnung,nein,ja,6,0, ,Trauerschnäpper, ,
400137,19-05-2013,in Ordnung,nein,nein, , , , , ,
400138,19-05-2013,in Ordnung,nein,nein, , , , , ,
400039,19-05-2013,in Ordnung,nein,nein, , , , , ,
400173,19-05-2013,in Ordnung,nein,nein, , , , , ,Hornisse
400172,19-05-2013,in Ordnung,nein,nein, , , , , ,
400168,19-05-2013,in Ordnung,nein,nein, , , , , ,Hornisse
400170,19-05-2013,in Ordnung,nein,unbekannt, , , , , ,
400171,19-05-2013,in Ordnung,nein,ja,5,0, ,Feldsperling, ,
400164,19-05-2013,in Ordnung,nein,unbekannt, , , , , ,
400169,19-05-2013,in Ordnung,nein,unbekannt, , , , , ,
400165,19-05-2013,in Ordnung,nein,ja,2,3,8,Feldsperling,3,
400166,19-05-2013,in Ordnung,nein,ja,0,3,3,Feldsperling,0,
400163,19-05-2013,in Ordnung,nein,ja,0,3,3,Feldsperling,0,
400167,19-05-2013,in Ordnung,nein,unbekannt, , , , , ,
400161,19-05-2013,in Ordnung,ja,ja,3,0, ,Feldsperling, ,"Weibchen beringt und tot, Nest gereinigt"
400162,19-05-2013,Front fehlt,ja,unbekannt, , , , , ,
400159,19-05-2013,in Ordnung,nein,unbekannt, , , , , ,
400103,19-05-2013,in Ordnung,nein,unbekannt, , , , , ,
400160,19-05-2013,in Ordnung,nein,ja,4,0, ,Feldsperling,Weibchen,
400238,19-05-2013,in Ordnung,nein,unbekannt, , , , , ,Hornisse
400089,19-05-2013,in Ordnung,nein,ja,0,4,7,Feldsperling,4,
400158,19-05-2013,in Ordnung,nein,ja,0,4,14,Feldsperling,4,
400044,19-05-2013,in Ordnung,nein,nein, , , , , ,
400062,19-05-2013,in Ordnung,nein,ja,0,4,3,Feldsperling,Weibchen,
400156,19-05-2013,in Ordnung,nein,nein, , , , , ,
400155,19-05-2013,in Ordnung,nein,unbekannt, , , , , ,
400153,19-05-2013,in Ordnung,nein,nein, , , , , ,
400154,19-05-2013,in Ordnung,nein,nein, , , , , ,
400150,19-05-2013,in Ordnung,nein,unbekannt, , , , , ,
400151,19-05-2013,in Ordnung,nein,ja,1,5,8,Feldsperling,5,
400148,19-05-2013,in Ordnung,nein,ja,0,0, ,Feldsperling, ,
400149,19-05-2013,in Ordnung,nein,ja,2,2,1,Feldsperling,Weibchen,
400152,19-05-2013,in Ordnung,nein,unbekannt, , , , , ,
400147,19-05-2013,in Ordnung,nein,nein, , , , , ,
400146,19-05-2013,in Ordnung,nein,ja,0,6,7,Feldsperling,6,
400054,19-05-2013,in Ordnung,nein,ja,1,4,12,Feldsperling,4,
400050,19-05-2013,in Ordnung,nein,nein, , , , , ,
400048,19-05-2013,in Ordnung,nein,unbekannt, , , , , ,
400093,19-05-2013,in Ordnung,nein,ja,0,0, ,Feldsperling, ,
400090,19-05-2013,in Ordnung,nein,ja,1,2,1,Feldsperling,0,juv tot und Nest gereinigt
400052,19-05-2013,in Ordnung,ja,ja,0,0, ,Blaumeise, ,
400175,19-05-2013,in Ordnung,nein,unbekannt, , , , , ,
400176,19-05-2013,in Ordnung,nein,ja,0,5,2,Meise unbestimmt,0,
400177,19-05-2013,in Ordnung,nein,nein, , , , , ,
400178,19-05-2013,in Ordnung,nein,ja,0,0, ,unbestimmt, ,
400179,19-05-2013,in Ordnung,nein,ja,0,4,10,Feldsperling,4,
400180,19-05-2013,in Ordnung,nein,unbekannt, , , , , ,
400181,19-05-2013,in Ordnung,nein,ja,0,2,10,Feldsperling,2,
400084,19-05-2013,in Ordnung,nein,ja,7,0, ,Meise unbestimmt, ,
400059,19-05-2013,in Ordnung,nein,ja,4,2,1,Kohlmeise,Weibchen,
400091,19-05-2013,in Ordnung,nein,ja,0,0, ,Meise unbestimmt, ,
400182,19-05-2013,in Ordnung,nein,ja,0,0, ,Meise unbestimmt, ,
400183,19-05-2013,in Ordnung,nein,ja,11,0, ,Blaumeise, ,
400085,19-05-2013,in Ordnung,nein,ja,5,0, ,Blaumeise,Weibchen,
400184,19-05-2013,in Ordnung,nein,ja,12,0, ,Kohlmeise,Weibchen,
400061,19-05-2013,in Ordnung,nein,ja,7,0, ,Trauerschnäpper,Weibchen,
400185,19-05-2013,in Ordnung,nein,unbekannt, , , , , ,Wespe
400080,19-05-2013,in Ordnung,nein,ja,6,0, ,Trauerschnäpper,Weibchen,
400087,19-05-2013,in Ordnung,nein,ja,0,8,1,Blaumeise,Weibchen,
400186,19-05-2013,in Ordnung,nein,ja,0,6,1,Meise unbestimmt, ,
400088,19-05-2013,in Ordnung,nein,unbekannt, , , , , ,Wespe
400187,19-05-2013,in Ordnung,nein,ja,0,3,1,Kohlmeise,Weibchen,
400083,19-05-2013,in Ordnung,nein,ja,0,4,1,Feldsperling, ,
400086,19-05-2013,in Ordnung,nein,unbekannt, , , , , ,
400071,19-05-2013,in Ordnung,nein,ja,1,5,7,Feldsperling,5,
400189,20-05-2013,in Ordnung,nein,ja,7,0, ,Meise unbestimmt, ,
400188,20-05-2013,in Ordnung,nein,nein, , , , , ,
400190,20-05-2013,in Ordnung,nein,ja,11,0, ,Kohlmeise,Weibchen,
400191,20-05-2013,in Ordnung,nein,ja,0,12,6,Blaumeise,12,
400192,20-05-2013,in Ordnung,nein,ja,0,3,2,Feldsperling, ,
400193,20-05-2013,in Ordnung,nein,unbekannt, , , , , ,Wespe
400194,20-05-2013,in Ordnung,nein,ja,3,2,1,Feldsperling, ,
400195,20-05-2013,in Ordnung,nein,ja,0,8,3,Blaumeise,Weibchen,
400078,20-05-2013,in Ordnung,nein,ja,10,0, ,Kohlmeise,Weibchen,
400239,20-05-2013,in Ordnung,nein,nein, , , , , ,
400068,20-05-2013,in Ordnung,nein,ja,4,0, ,Feldsperling, ,
400199,20-05-2013,in Ordnung,nein,ja,0,10,2,Blaumeise,Weibchen,
400200,20-05-2013,in Ordnung,nein,nein, , , , , ,Wespe
400077,20-05-2013,in Ordnung,nein,ja,0,7,2,Kohlmeise, ,
400201,20-05-2013,in Ordnung,nein,nein, , , , , ,Wespe
400202,20-05-2013,in Ordnung,nein,ja,7,0, ,Trauerschnäpper,Weibchen,
400240,20-05-2013,in Ordnung,nein,ja,0,7,4,Meise unbestimmt, ,
400074,20-05-2013,in Ordnung,nein,ja,6,0, ,Trauerschnäpper,Weibchen,
400205,20-05-2013,in Ordnung,nein,nein, , , , , ,
400206,20-05-2013,in Ordnung,nein,ja,7,0, ,Kohlmeise,Weibchen,
400204,20-05-2013,in Ordnung,nein,ja,6,0, ,Sumpfmeise, ,
400207,20-05-2013,in Ordnung,nein,ja,2,5,7,Sumpfmeise,5 & Weibchen,
400209,20-05-2013,in Ordnung,nein,nein, , , , , ,Wespe
400208,20-05-2013,in Ordnung,nein,unbekannt, , , , , ,Wespe
400210,20-05-2013,in Ordnung,nein,nein, , , , , ,
400065,20-05-2013,in Ordnung,nein,nein, , , , , ,
400081,20-05-2013,in Ordnung,nein,ja,6,0, ,Kohlmeise, ,
400075,20-05-2013,in Ordnung,nein,ja,6,0, ,Trauerschnäpper,Weibchen,
400211,20-05-2013,in Ordnung,nein,ja,8,0, ,Kohlmeise, ,
400212,20-05-2013,in Ordnung,nein,ja,8,0, ,Kohlmeise,Weibchen,
400215,20-05-2013,in Ordnung,nein,ja,4,4,1,Blaumeise,Weibchen,Totfund beringte Blaumeise
400214,20-05-2013,in Ordnung,nein,nein, , , , , ,
400055,20-05-2013,in Ordnung,nein,nein, , , , , ,Hornisse
400213,20-05-2013,in Ordnung,nein,ja,0,5,1,Kohlmeise, ,
400066,20-05-2013,in Ordnung,nein,nein, , , , , ,Wespe
400053,20-05-2013,in Ordnung,nein,ja,0,8,1,Blaumeise,Weibchen,
400070,20-05-2013,in Ordnung,nein,ja,0,7,3,Kohlmeise,Weibchen,
400073,20-05-2013,in Ordnung,nein,nein, , , , , ,
400079,20-05-2013,in Ordnung,nein,ja,0,8,1,Blaumeise,Weibchen,
400069,20-05-2013,in Ordnung,nein,nein, , , , , ,
400082,20-05-2013,in Ordnung,nein,ja,1,6,1,Kohlmeise,Weibchen,
600009,21-05-2013,in Ordnung,Ja,Nein, , , , , ,
600011,21-05-2013,in Ordnung,nein,Nein, , , , , ,Toter Kleiber
600012,21-05-2013,in Ordnung,nein,Ja,5, , ,Trauerschnäpper,W,
600013,21-05-2013,in Ordnung,nein,Ja,6, , ,Blaumeise,W,
600014,21-05-2013,in Ordnung,Nein,Ja, ,ja,2,Blaumeise, ,
600015,21-05-2013,in Ordnung,nein,nein, , , , , ,
600016,21-05-2013,in Ordnung,nein,Ja, ,ja,2,Blaumeise,W,
600017,21-05-2013,in Ordnung,nein,Nein, , , ,Kleiber, ,Hornissen
600018,21-05-2013,in Ordnung,nein,Ja,ja,ja,1,Blaumeise,W,
600019,21-05-2013,in Ordnung,nein,Nein, , , , , ,
600020,21-05-2013,in Ordnung,nein,Ja,5, , ,Kohlmeise,W,
600021,21-05-2013,in Ordnung,nein,Ja,8, , ,Kohlmeise,W,
600022,21-05-2013,in Ordnung,nein,nein, , , , , ,
600025,21-05-2013,in Ordnung,nein,Ja,5, , ,Blaumeise,W,
600026,21-05-2013,in Ordnung,nein,Ja, ,9,7,Kleiber,9,
600027,21-05-2013,in Ordnung,nein,Ja,7, , ,Meise unbestimmt, ,
600028,21-05-2013,in Ordnung,nein,Ja, ,ja,2,Kohlmeise, ,
600065,21-05-2013,in Ordnung,Ja,Nein, , , , , ,
600066,21-05-2013,in Ordnung,Nein,Ja,7, , ,Kohlmeise,W,
600067,21-05-2013,in Ordnung,Ja,Ja, , , ,Meise unbestimmt, ,
600068,21-05-2013,in Ordnung,Nein,Nein, , , , , ,
600069,21-05-2013,in Ordnung,nein,Nein, , , , , ,
600070,21-05-2013,in Ordnung,nein,Ja, ,6,10,Kleiber,6,
600071,21-05-2013,in Ordnung,nein,Nein, , , , , ,
600072,21-05-2013,in Ordnung,nein,Nein, , , , , ,
600073,21-05-2013,in Ordnung,nein,Nein, , , , , ,Wespen
600074,21-05-2013,in Ordnung,nein,Ja, ,8,1,Blaumeise,W,
600075,21-05-2013,in Ordnung,nein,Nein, , , , , ,
600076,21-05-2013,in Ordnung,Ja,Ja, , , ,Meise unbestimmt, ,Brutverlust?
600077,21-05-2013,in Ordnung,Nein,Ja, , , ,Meise unbestimmt, ,
600078,21-05-2013,in Ordnung,Ja,Ja, , , ,Meise unbestimmt, ,Nestlinge tod
600079,21-05-2013,in Ordnung,Nein,Ja, , , , , ,
600080,21-05-2013,in Ordnung,Nein,Nein, , , , , ,
600081,21-05-2013,in Ordnung,nein,Ja, , , ,Meise unbestimmt, ,
